"exp","id","block","item","isold","condition1","rating","RT","excluding"
"JW2019_e1","JW2019_e1_1",4,"'cake3.bmp'",0,"Arrythmic",1,158,"Include"
"JW2019_e1","JW2019_e1_1",4,"'pear.bmp'",0,"Arrythmic",1,85,"Include"
"JW2019_e1","JW2019_e1_1",4,"'paintbrush.bmp'",0,"Arrythmic",1,140,"Include"
"JW2019_e1","JW2019_e1_1",4,"'pen.bmp'",0,"Arrythmic",1,32,"Include"
"JW2019_e1","JW2019_e1_1",4,"'fork.bmp'",0,"Arrythmic",1,51,"Include"
"JW2019_e1","JW2019_e1_1",4,"'table2.bmp'",0,"Arrythmic",1,352,"Include"
"JW2019_e1","JW2019_e1_1",4,"'studiolight.bmp'",0,"Arrythmic",1,35,"Include"
"JW2019_e1","JW2019_e1_1",4,"'cellphone.bmp'",0,"Arrythmic",1,496,"Include"
"JW2019_e1","JW2019_e1_1",4,"'spoon.bmp'",0,"Arrythmic",1,23,"Include"
"JW2019_e1","JW2019_e1_1",4,"'bus.bmp'",1,"Arrythmic",6,70,"Include"
"JW2019_e1","JW2019_e1_1",4,"'nailclippers.bmp'",1,"Arrythmic",6,51,"Include"
"JW2019_e1","JW2019_e1_1",4,"'blender.bmp'",1,"Arrythmic",6,218,"Include"
"JW2019_e1","JW2019_e1_1",4,"'lightbulb.bmp'",1,"Arrythmic",6,144,"Include"
"JW2019_e1","JW2019_e1_1",4,"'spatula.bmp'",1,"Arrythmic",6,70,"Include"
"JW2019_e1","JW2019_e1_1",4,"'carkeys.bmp'",1,"Arrythmic",6,63,"Include"
"JW2019_e1","JW2019_e1_1",4,"'toytank.bmp'",1,"Arrythmic",6,27,"Include"
"JW2019_e1","JW2019_e1_1",4,"'dandelion.bmp'",1,"Arrythmic",6,18,"Include"
"JW2019_e1","JW2019_e1_1",4,"'fan.bmp'",1,"Arrythmic",6,82,"Include"
"JW2019_e1","JW2019_e1_1",4,"'owl.bmp'",1,"Arrythmic",6,30,"Include"
"JW2019_e1","JW2019_e1_1",4,"'tongs.bmp'",1,"Arrythmic",6,461,"Include"
"JW2019_e1","JW2019_e1_1",4,"'bun.bmp'",1,"Arrythmic",6,71,"Include"
"JW2019_e1","JW2019_e1_1",4,"'sewingmachine.bmp'",1,"Arrythmic",6,17,"Include"
"JW2019_e1","JW2019_e1_1",4,"'sandal.bmp'",1,"Arrythmic",6,15,"Include"
"JW2019_e1","JW2019_e1_1",4,"'footstool.bmp'",1,"Arrythmic",6,28,"Include"
"JW2019_e1","JW2019_e1_1",4,"'chair.bmp'",1,"Arrythmic",6,1,"Include"
"JW2019_e1","JW2019_e1_1",4,"'celery.bmp'",1,"Arrythmic",6,47,"Include"
"JW2019_e1","JW2019_e1_1",4,"'hairclip.bmp'",1,"Arrythmic",6,67,"Include"
"JW2019_e1","JW2019_e1_1",4,"'saw.bmp'",1,"Arrythmic",6,421,"Include"
"JW2019_e1","JW2019_e1_1",4,"'calculator.bmp'",1,"Arrythmic",6,35,"Include"
"JW2019_e1","JW2019_e1_1",4,"'recliner.bmp'",1,"Arrythmic",6,67,"Include"
"JW2019_e1","JW2019_e1_1",4,"'goat.bmp'",1,"Arrythmic",6,87,"Include"
"JW2019_e1","JW2019_e1_1",4,"'carriage.bmp'",1,"Arrythmic",6,40,"Include"
"JW2019_e1","JW2019_e1_1",4,"'telephone.bmp'",1,"Arrythmic",6,104,"Include"
"JW2019_e1","JW2019_e1_1",4,"'lever.bmp'",1,"Arrythmic",6,96,"Include"
"JW2019_e1","JW2019_e1_1",4,"'jacket.bmp'",1,"Arrythmic",6,85,"Include"
"JW2019_e1","JW2019_e1_1",4,"'pitchfork.bmp'",1,"Arrythmic",6,137,"Include"
"JW2019_e1","JW2019_e1_1",4,"'koala.bmp'",1,"Arrythmic",6,117,"Include"
"JW2019_e1","JW2019_e1_1",4,"'xylophone2.bmp'",1,"Arrythmic",6,89,"Include"
"JW2019_e1","JW2019_e1_1",4,"'pineapple.bmp'",1,"Arrythmic",6,74,"Include"
"JW2019_e1","JW2019_e1_1",4,"'mouse.bmp'",1,"Arrythmic",6,447,"Include"
"JW2019_e1","JW2019_e1_1",4,"'babyseat.bmp'",1,"Arrythmic",6,667,"Include"
"JW2019_e1","JW2019_e1_1",4,"'saxophone.bmp'",1,"Arrythmic",6,51,"Include"
"JW2019_e1","JW2019_e1_1",4,"'cup.bmp'",1,"Arrythmic",6,9,"Include"
"JW2019_e1","JW2019_e1_1",4,"'broccoli.bmp'",1,"Arrythmic",6,87,"Include"
"JW2019_e1","JW2019_e1_1",4,"'cello.bmp'",1,"Arrythmic",6,87,"Include"
"JW2019_e1","JW2019_e1_1",4,"'screwdriver.bmp'",1,"Arrythmic",6,28,"Include"
"JW2019_e1","JW2019_e1_1",4,"'jar.bmp'",1,"Arrythmic",6,8,"Include"
"JW2019_e1","JW2019_e1_1",4,"'coat.bmp'",1,"Arrythmic",6,129,"Include"
"JW2019_e1","JW2019_e1_1",4,"'measuringtape.bmp'",1,"Arrythmic",6,248,"Include"
"JW2019_e1","JW2019_e1_1",5,"'stag.bmp'",0,"Rhythmic",6,238,"Include"
"JW2019_e1","JW2019_e1_1",5,"'tennisracket.bmp'",0,"Rhythmic",6,501,"Include"
"JW2019_e1","JW2019_e1_1",5,"'grater2.bmp'",0,"Rhythmic",6,25,"Include"
"JW2019_e1","JW2019_e1_1",5,"'corkscrew.bmp'",0,"Rhythmic",6,70,"Include"
"JW2019_e1","JW2019_e1_1",5,"'wheelbarrow.bmp'",0,"Rhythmic",3,1665,"Include"
"JW2019_e1","JW2019_e1_1",5,"'garlic2.bmp'",0,"Rhythmic",1,394,"Include"
"JW2019_e1","JW2019_e1_1",5,"'fryingpan.bmp'",0,"Rhythmic",1,141,"Include"
"JW2019_e1","JW2019_e1_1",5,"'knife3.bmp'",0,"Rhythmic",1,109,"Include"
"JW2019_e1","JW2019_e1_1",5,"'bed2.bmp'",0,"Rhythmic",1,94,"Include"
"JW2019_e1","JW2019_e1_1",5,"'cracker.bmp'",0,"Rhythmic",1,139,"Include"
"JW2019_e1","JW2019_e1_1",5,"'book2.bmp'",0,"Rhythmic",1,368,"Include"
"JW2019_e1","JW2019_e1_1",5,"'microwave.bmp'",0,"Rhythmic",1,17,"Include"
"JW2019_e1","JW2019_e1_1",5,"'tube.bmp'",0,"Rhythmic",1,149,"Include"
"JW2019_e1","JW2019_e1_1",5,"'cat2.bmp'",0,"Rhythmic",2,1116,"Include"
"JW2019_e1","JW2019_e1_1",5,"'lizard2.bmp'",0,"Rhythmic",1,246,"Include"
"JW2019_e1","JW2019_e1_1",5,"'handrake.bmp'",0,"Rhythmic",1,329,"Include"
"JW2019_e1","JW2019_e1_1",5,"'cucumber.bmp'",0,"Rhythmic",1,170,"Include"
"JW2019_e1","JW2019_e1_1",5,"'whisk.bmp'",0,"Rhythmic",1,88,"Include"
"JW2019_e1","JW2019_e1_1",5,"'boxcutter.bmp'",0,"Rhythmic",1,37,"Include"
"JW2019_e1","JW2019_e1_1",5,"'booty.bmp'",0,"Rhythmic",1,175,"Include"
"JW2019_e1","JW2019_e1_1",5,"'ferret.bmp'",0,"Rhythmic",1,423,"Include"
"JW2019_e1","JW2019_e1_1",5,"'organ.bmp'",0,"Rhythmic",1,146,"Include"
"JW2019_e1","JW2019_e1_1",5,"'scarf.bmp'",0,"Rhythmic",1,444,"Include"
"JW2019_e1","JW2019_e1_1",5,"'harp2.bmp'",0,"Rhythmic",2,849,"Include"
"JW2019_e1","JW2019_e1_1",5,"'skates.bmp'",0,"Rhythmic",1,344,"Include"
"JW2019_e1","JW2019_e1_1",5,"'cassette.bmp'",0,"Rhythmic",1,295,"Include"
"JW2019_e1","JW2019_e1_1",5,"'binder.bmp'",0,"Rhythmic",1,51,"Include"
"JW2019_e1","JW2019_e1_1",5,"'handfan.bmp'",0,"Rhythmic",1,130,"Include"
"JW2019_e1","JW2019_e1_1",5,"'candle2.bmp'",0,"Rhythmic",1,4,"Include"
"JW2019_e1","JW2019_e1_1",5,"'coins.bmp'",0,"Rhythmic",1,60,"Include"
"JW2019_e1","JW2019_e1_1",5,"'razor.bmp'",0,"Rhythmic",1,212,"Include"
"JW2019_e1","JW2019_e1_1",5,"'candle3.bmp'",0,"Rhythmic",1,63,"Include"
"JW2019_e1","JW2019_e1_1",5,"'highlighter2.bmp'",0,"Rhythmic",1,206,"Include"
"JW2019_e1","JW2019_e1_1",5,"'cap2.bmp'",0,"Rhythmic",1,156,"Include"
"JW2019_e1","JW2019_e1_1",5,"'blueberries.bmp'",0,"Rhythmic",1,113,"Include"
"JW2019_e1","JW2019_e1_1",5,"'bracket.bmp'",0,"Rhythmic",1,25,"Include"
"JW2019_e1","JW2019_e1_1",5,"'leaf.bmp'",0,"Rhythmic",1,14,"Include"
"JW2019_e1","JW2019_e1_1",5,"'flask.bmp'",0,"Rhythmic",1,59,"Include"
"JW2019_e1","JW2019_e1_1",5,"'trousers.bmp'",0,"Rhythmic",1,75,"Include"
"JW2019_e1","JW2019_e1_1",5,"'computer_mouse.bmp'",0,"Rhythmic",1,25,"Include"
"JW2019_e1","JW2019_e1_1",5,"'jet.bmp'",1,"Rhythmic",6,469,"Include"
"JW2019_e1","JW2019_e1_1",5,"'button.bmp'",1,"Rhythmic",6,111,"Include"
"JW2019_e1","JW2019_e1_1",5,"'belt2.bmp'",1,"Rhythmic",6,13,"Include"
"JW2019_e1","JW2019_e1_1",5,"'badger.bmp'",1,"Rhythmic",6,26,"Include"
"JW2019_e1","JW2019_e1_1",5,"'bandaid2.bmp'",1,"Rhythmic",6,92,"Include"
"JW2019_e1","JW2019_e1_1",5,"'bookcase.bmp'",1,"Rhythmic",6,40,"Include"
"JW2019_e1","JW2019_e1_1",5,"'cricketbat.bmp'",1,"Rhythmic",6,63,"Include"
"JW2019_e1","JW2019_e1_1",5,"'apple2.bmp'",1,"Rhythmic",6,92,"Include"
"JW2019_e1","JW2019_e1_1",5,"'box2.bmp'",1,"Rhythmic",6,403,"Include"
"JW2019_e1","JW2019_e1_1",5,"'sausage.bmp'",1,"Rhythmic",6,79,"Include"
"JW2019_e1","JW2019_e1_1",5,"'hanger2.bmp'",1,"Rhythmic",6,76,"Include"
"JW2019_e1","JW2019_e1_1",5,"'car.bmp'",1,"Rhythmic",6,127,"Include"
"JW2019_e1","JW2019_e1_1",5,"'tennisball.bmp'",1,"Rhythmic",6,27,"Include"
"JW2019_e1","JW2019_e1_1",5,"'plate.bmp'",1,"Rhythmic",6,103,"Include"
"JW2019_e1","JW2019_e1_1",5,"'coffee_table.bmp'",1,"Rhythmic",6,93,"Include"
"JW2019_e1","JW2019_e1_1",5,"'goose.bmp'",1,"Rhythmic",6,4,"Include"
"JW2019_e1","JW2019_e1_1",5,"'weight.bmp'",1,"Rhythmic",6,342,"Include"
"JW2019_e1","JW2019_e1_1",5,"'tray.bmp'",1,"Rhythmic",6,16,"Include"
"JW2019_e1","JW2019_e1_1",5,"'ashtray.bmp'",1,"Rhythmic",6,55,"Include"
"JW2019_e1","JW2019_e1_1",5,"'flute2.bmp'",1,"Rhythmic",6,286,"Include"
"JW2019_e1","JW2019_e1_1",5,"'tambourine.bmp'",1,"Rhythmic",6,9,"Include"
"JW2019_e1","JW2019_e1_1",5,"'backpack.bmp'",1,"Rhythmic",6,40,"Include"
"JW2019_e1","JW2019_e1_1",5,"'headphones.bmp'",1,"Rhythmic",6,105,"Include"
"JW2019_e1","JW2019_e1_1",5,"'hedgehog.bmp'",1,"Rhythmic",6,66,"Include"
"JW2019_e1","JW2019_e1_1",5,"'notepad.bmp'",1,"Rhythmic",6,73,"Include"
"JW2019_e1","JW2019_e1_1",5,"'balalaika.bmp'",1,"Rhythmic",6,44,"Include"
"JW2019_e1","JW2019_e1_1",5,"'beermug.bmp'",1,"Rhythmic",6,88,"Include"
"JW2019_e1","JW2019_e1_1",5,"'pheasant.bmp'",1,"Rhythmic",6,94,"Include"
"JW2019_e1","JW2019_e1_1",5,"'bolt.bmp'",1,"Rhythmic",6,63,"Include"
"JW2019_e1","JW2019_e1_1",5,"'ball.bmp'",1,"Rhythmic",6,176,"Include"
"JW2019_e1","JW2019_e1_1",5,"'case.bmp'",1,"Rhythmic",6,42,"Include"
"JW2019_e1","JW2019_e1_1",5,"'lamp2.bmp'",1,"Rhythmic",6,56,"Include"
"JW2019_e1","JW2019_e1_1",5,"'golfclubs.bmp'",1,"Rhythmic",6,26,"Include"
"JW2019_e1","JW2019_e1_1",5,"'onion.bmp'",1,"Rhythmic",6,155,"Include"
"JW2019_e1","JW2019_e1_1",5,"'cable.bmp'",1,"Rhythmic",6,107,"Include"
"JW2019_e1","JW2019_e1_1",5,"'garlicpress2.bmp'",1,"Rhythmic",6,114,"Include"
"JW2019_e1","JW2019_e1_1",5,"'battery2.bmp'",1,"Rhythmic",6,47,"Include"
"JW2019_e1","JW2019_e1_1",5,"'disk.bmp'",1,"Rhythmic",4,2417,"Include"
"JW2019_e1","JW2019_e1_1",5,"'camera2.bmp'",1,"Rhythmic",6,115,"Include"
"JW2019_e1","JW2019_e1_1",5,"'lemon.bmp'",1,"Rhythmic",6,115,"Include"
"JW2019_e1","JW2019_e1_1",6,"'case3.bmp'",0,"Arrythmic",6,56,"Include"
"JW2019_e1","JW2019_e1_1",6,"'shuttlecock.bmp'",0,"Arrythmic",5,401,"Include"
"JW2019_e1","JW2019_e1_1",6,"'handbroom.bmp'",0,"Arrythmic",5,918,"Include"
"JW2019_e1","JW2019_e1_1",6,"'gerbil.bmp'",0,"Arrythmic",6,66,"Include"
"JW2019_e1","JW2019_e1_1",6,"'llama.bmp'",0,"Arrythmic",6,251,"Include"
"JW2019_e1","JW2019_e1_1",6,"'scissors.bmp'",0,"Arrythmic",1,53,"Include"
"JW2019_e1","JW2019_e1_1",6,"'guitar2.bmp'",0,"Arrythmic",2,459,"Include"
"JW2019_e1","JW2019_e1_1",6,"'clothespin.bmp'",0,"Arrythmic",1,115,"Include"
"JW2019_e1","JW2019_e1_1",6,"'underware.bmp'",0,"Arrythmic",1,363,"Include"
"JW2019_e1","JW2019_e1_1",6,"'canoe.bmp'",0,"Arrythmic",1,154,"Include"
"JW2019_e1","JW2019_e1_1",6,"'kettle.bmp'",0,"Arrythmic",1,121,"Include"
"JW2019_e1","JW2019_e1_1",6,"'binoculars2.bmp'",0,"Arrythmic",1,189,"Include"
"JW2019_e1","JW2019_e1_1",6,"'cup3.bmp'",0,"Arrythmic",2,1256,"Include"
"JW2019_e1","JW2019_e1_1",6,"'divider.bmp'",0,"Arrythmic",1,137,"Include"
"JW2019_e1","JW2019_e1_1",6,"'orange.bmp'",0,"Arrythmic",2,445,"Include"
"JW2019_e1","JW2019_e1_1",6,"'glass.bmp'",0,"Arrythmic",1,153,"Include"
"JW2019_e1","JW2019_e1_1",6,"'biscuit.bmp'",0,"Arrythmic",2,456,"Include"
"JW2019_e1","JW2019_e1_1",6,"'eggplant.bmp'",0,"Arrythmic",1,244,"Include"
"JW2019_e1","JW2019_e1_1",6,"'drum3.bmp'",0,"Arrythmic",1,221,"Include"
"JW2019_e1","JW2019_e1_1",6,"'cabinet.bmp'",0,"Arrythmic",1,93,"Include"
"JW2019_e1","JW2019_e1_1",6,"'belt3.bmp'",0,"Arrythmic",1,318,"Include"
"JW2019_e1","JW2019_e1_1",6,"'balloon2.bmp'",0,"Arrythmic",1,202,"Include"
"JW2019_e1","JW2019_e1_1",6,"'battery3.bmp'",0,"Arrythmic",2,818,"Include"
"JW2019_e1","JW2019_e1_1",6,"'chesspiece.bmp'",0,"Arrythmic",2,1695,"Include"
"JW2019_e1","JW2019_e1_1",6,"'earrings.bmp'",0,"Arrythmic",1,250,"Include"
"JW2019_e1","JW2019_e1_1",6,"'twix.bmp'",0,"Arrythmic",1,205,"Include"
"JW2019_e1","JW2019_e1_1",6,"'cable2.bmp'",0,"Arrythmic",2,407,"Include"
"JW2019_e1","JW2019_e1_1",6,"'sponge.bmp'",0,"Arrythmic",2,309,"Include"
"JW2019_e1","JW2019_e1_1",6,"'book3.bmp'",0,"Arrythmic",1,249,"Include"
"JW2019_e1","JW2019_e1_1",6,"'coffeepot2.bmp'",0,"Arrythmic",1,114,"Include"
"JW2019_e1","JW2019_e1_1",6,"'sander.bmp'",0,"Arrythmic",1,25,"Include"
"JW2019_e1","JW2019_e1_1",6,"'tractor2.bmp'",0,"Arrythmic",2,388,"Include"
"JW2019_e1","JW2019_e1_1",6,"'cellotape.bmp'",0,"Arrythmic",1,187,"Include"
"JW2019_e1","JW2019_e1_1",6,"'parrot.bmp'",0,"Arrythmic",1,128,"Include"
"JW2019_e1","JW2019_e1_1",6,"'raspberry.bmp'",0,"Arrythmic",3,2453,"Include"
"JW2019_e1","JW2019_e1_1",6,"'photocopier.bmp'",0,"Arrythmic",2,1144,"Include"
"JW2019_e1","JW2019_e1_1",6,"'dog2.bmp'",0,"Arrythmic",1,203,"Include"
"JW2019_e1","JW2019_e1_1",6,"'drillbit.bmp'",0,"Arrythmic",3,1078,"Include"
"JW2019_e1","JW2019_e1_1",6,"'drill.bmp'",0,"Arrythmic",3,562,"Include"
"JW2019_e1","JW2019_e1_1",6,"'golfclub.bmp'",0,"Arrythmic",1,412,"Include"
"JW2019_e1","JW2019_e1_1",6,"'bench2.bmp'",1,"Arrythmic",6,418,"Include"
"JW2019_e1","JW2019_e1_1",6,"'floss.bmp'",1,"Arrythmic",6,110,"Include"
"JW2019_e1","JW2019_e1_1",6,"'hammer.bmp'",1,"Arrythmic",6,91,"Include"
"JW2019_e1","JW2019_e1_1",6,"'bolt2.bmp'",1,"Arrythmic",6,72,"Include"
"JW2019_e1","JW2019_e1_1",6,"'bird.bmp'",1,"Arrythmic",6,315,"Include"
"JW2019_e1","JW2019_e1_1",6,"'pan.bmp'",1,"Arrythmic",6,179,"Include"
"JW2019_e1","JW2019_e1_1",6,"'clock3.bmp'",1,"Arrythmic",6,147,"Include"
"JW2019_e1","JW2019_e1_1",6,"'cake.bmp'",1,"Arrythmic",6,283,"Include"
"JW2019_e1","JW2019_e1_1",6,"'choc.bmp'",1,"Arrythmic",6,106,"Include"
"JW2019_e1","JW2019_e1_1",6,"'laundrybasket.bmp'",1,"Arrythmic",6,225,"Include"
"JW2019_e1","JW2019_e1_1",6,"'grapes.bmp'",1,"Arrythmic",6,54,"Include"
"JW2019_e1","JW2019_e1_1",6,"'keyboard.bmp'",1,"Arrythmic",6,55,"Include"
"JW2019_e1","JW2019_e1_1",6,"'flashlight.bmp'",1,"Arrythmic",6,109,"Include"
"JW2019_e1","JW2019_e1_1",6,"'bracelet.bmp'",1,"Arrythmic",6,88,"Include"
"JW2019_e1","JW2019_e1_1",6,"'mushroom.bmp'",1,"Arrythmic",6,25,"Include"
"JW2019_e1","JW2019_e1_1",6,"'folder3.bmp'",1,"Arrythmic",6,75,"Include"
"JW2019_e1","JW2019_e1_1",6,"'hamster.bmp'",1,"Arrythmic",6,95,"Include"
"JW2019_e1","JW2019_e1_1",6,"'bow.bmp'",1,"Arrythmic",6,134,"Include"
"JW2019_e1","JW2019_e1_1",6,"'bulb.bmp'",1,"Arrythmic",6,18,"Include"
"JW2019_e1","JW2019_e1_1",6,"'corkscrew2.bmp'",1,"Arrythmic",6,219,"Include"
"JW2019_e1","JW2019_e1_1",6,"'suit.bmp'",1,"Arrythmic",6,27,"Include"
"JW2019_e1","JW2019_e1_1",6,"'pram.bmp'",1,"Arrythmic",6,3,"Include"
"JW2019_e1","JW2019_e1_1",6,"'lizard.bmp'",1,"Arrythmic",6,75,"Include"
"JW2019_e1","JW2019_e1_1",6,"'oven.bmp'",1,"Arrythmic",6,48,"Include"
"JW2019_e1","JW2019_e1_1",6,"'cameracase.bmp'",1,"Arrythmic",6,16,"Include"
"JW2019_e1","JW2019_e1_1",6,"'feather.bmp'",1,"Arrythmic",6,18,"Include"
"JW2019_e1","JW2019_e1_1",6,"'holepunch.bmp'",1,"Arrythmic",6,287,"Include"
"JW2019_e1","JW2019_e1_1",6,"'holder.bmp'",1,"Arrythmic",6,87,"Include"
"JW2019_e1","JW2019_e1_1",6,"'deodorant.bmp'",1,"Arrythmic",6,282,"Include"
"JW2019_e1","JW2019_e1_1",6,"'stapler2.bmp'",1,"Arrythmic",6,339,"Include"
"JW2019_e1","JW2019_e1_1",6,"'drum.bmp'",1,"Arrythmic",6,15,"Include"
"JW2019_e1","JW2019_e1_1",6,"'hat2.bmp'",1,"Arrythmic",6,179,"Include"
"JW2019_e1","JW2019_e1_1",6,"'dog3.bmp'",1,"Arrythmic",6,61,"Include"
"JW2019_e1","JW2019_e1_1",6,"'gluestick.bmp'",1,"Arrythmic",4,641,"Include"
"JW2019_e1","JW2019_e1_1",6,"'basketball.bmp'",1,"Arrythmic",6,156,"Include"
"JW2019_e1","JW2019_e1_1",6,"'butterknife.bmp'",1,"Arrythmic",4,367,"Include"
"JW2019_e1","JW2019_e1_1",6,"'schoolbus.bmp'",1,"Arrythmic",6,118,"Include"
"JW2019_e1","JW2019_e1_1",6,"'taxi.bmp'",1,"Arrythmic",3,3277,"Include"
"JW2019_e1","JW2019_e1_1",6,"'brush2.bmp'",1,"Arrythmic",2,518,"Include"
"JW2019_e1","JW2019_e1_1",6,"'candle4.bmp'",1,"Arrythmic",3,737,"Include"
"JW2019_e1","JW2019_e1_2",1,"'rhino.bmp'",0,"Arrythmic",5,3225,"Include"
"JW2019_e1","JW2019_e1_2",1,"'fox.bmp'",0,"Arrythmic",2,2125,"Include"
"JW2019_e1","JW2019_e1_2",1,"'chessboard.bmp'",0,"Arrythmic",1,1084,"Include"
"JW2019_e1","JW2019_e1_2",1,"'door.bmp'",0,"Arrythmic",1,944,"Include"
"JW2019_e1","JW2019_e1_2",1,"'knife2.bmp'",0,"Arrythmic",1,642,"Include"
"JW2019_e1","JW2019_e1_2",1,"'electricrazor.bmp'",0,"Arrythmic",2,1100,"Include"
"JW2019_e1","JW2019_e1_2",1,"'mars.bmp'",0,"Arrythmic",1,836,"Include"
"JW2019_e1","JW2019_e1_2",1,"'harp.bmp'",0,"Arrythmic",1,927,"Include"
"JW2019_e1","JW2019_e1_2",1,"'gloves.bmp'",0,"Arrythmic",1,745,"Include"
"JW2019_e1","JW2019_e1_2",1,"'armchair2.bmp'",0,"Arrythmic",1,772,"Include"
"JW2019_e1","JW2019_e1_2",1,"'safetypin.bmp'",0,"Arrythmic",1,190,"Include"
"JW2019_e1","JW2019_e1_2",1,"'chimes.bmp'",0,"Arrythmic",1,818,"Include"
"JW2019_e1","JW2019_e1_2",1,"'scooter.bmp'",0,"Arrythmic",1,933,"Include"
"JW2019_e1","JW2019_e1_2",1,"'egg.bmp'",0,"Arrythmic",1,761,"Include"
"JW2019_e1","JW2019_e1_2",1,"'airplane2.bmp'",0,"Arrythmic",1,672,"Include"
"JW2019_e1","JW2019_e1_2",1,"'case2.bmp'",0,"Arrythmic",1,781,"Include"
"JW2019_e1","JW2019_e1_2",1,"'kleenexbox.bmp'",0,"Arrythmic",1,808,"Include"
"JW2019_e1","JW2019_e1_2",1,"'binoculars.bmp'",0,"Arrythmic",3,2956,"Include"
"JW2019_e1","JW2019_e1_2",1,"'lime.bmp'",0,"Arrythmic",1,2631,"Include"
"JW2019_e1","JW2019_e1_2",1,"'sealion.bmp'",0,"Arrythmic",1,760,"Include"
"JW2019_e1","JW2019_e1_2",1,"'cone.bmp'",0,"Arrythmic",1,554,"Include"
"JW2019_e1","JW2019_e1_2",1,"'bowl2.bmp'",0,"Arrythmic",2,776,"Include"
"JW2019_e1","JW2019_e1_2",1,"'hanger.bmp'",0,"Arrythmic",1,1802,"Include"
"JW2019_e1","JW2019_e1_2",1,"'printer.bmp'",0,"Arrythmic",1,430,"Include"
"JW2019_e1","JW2019_e1_2",1,"'paintroller.bmp'",0,"Arrythmic",2,870,"Include"
"JW2019_e1","JW2019_e1_2",1,"'stapleremover.bmp'",0,"Arrythmic",2,1149,"Include"
"JW2019_e1","JW2019_e1_2",1,"'slipper.bmp'",0,"Arrythmic",1,708,"Include"
"JW2019_e1","JW2019_e1_2",1,"'tuba.bmp'",0,"Arrythmic",1,452,"Include"
"JW2019_e1","JW2019_e1_2",1,"'vacuum_cleaner.bmp'",0,"Arrythmic",2,1380,"Include"
"JW2019_e1","JW2019_e1_2",1,"'cement_mixer.bmp'",0,"Arrythmic",1,657,"Include"
"JW2019_e1","JW2019_e1_2",1,"'weighing_scales.bmp'",0,"Arrythmic",1,1051,"Include"
"JW2019_e1","JW2019_e1_2",1,"'chest.bmp'",0,"Arrythmic",1,254,"Include"
"JW2019_e1","JW2019_e1_2",1,"'folder.bmp'",0,"Arrythmic",1,2760,"Include"
"JW2019_e1","JW2019_e1_2",1,"'donkey.bmp'",0,"Arrythmic",1,660,"Include"
"JW2019_e1","JW2019_e1_2",1,"'truck.bmp'",0,"Arrythmic",1,627,"Include"
"JW2019_e1","JW2019_e1_2",1,"'iceskate.bmp'",0,"Arrythmic",1,262,"Include"
"JW2019_e1","JW2019_e1_2",1,"'giftbag.bmp'",0,"Arrythmic",1,205,"Include"
"JW2019_e1","JW2019_e1_2",1,"'jug.bmp'",0,"Arrythmic",1,30,"Include"
"JW2019_e1","JW2019_e1_2",1,"'roller.bmp'",0,"Arrythmic",1,649,"Include"
"JW2019_e1","JW2019_e1_2",1,"'banana.bmp'",0,"Arrythmic",1,497,"Include"
"JW2019_e1","JW2019_e1_2",1,"'moped.bmp'",1,"Arrythmic",6,1593,"Include"
"JW2019_e1","JW2019_e1_2",1,"'corkscrew3.bmp'",1,"Arrythmic",6,133,"Include"
"JW2019_e1","JW2019_e1_2",1,"'armchair.bmp'",1,"Arrythmic",6,110,"Include"
"JW2019_e1","JW2019_e1_2",1,"'baseball.bmp'",1,"Arrythmic",6,1581,"Include"
"JW2019_e1","JW2019_e1_2",1,"'envelop2.bmp'",1,"Arrythmic",6,1493,"Include"
"JW2019_e1","JW2019_e1_2",1,"'videocamera.bmp'",1,"Arrythmic",5,1813,"Include"
"JW2019_e1","JW2019_e1_2",1,"'icecubetray.bmp'",1,"Arrythmic",6,931,"Include"
"JW2019_e1","JW2019_e1_2",1,"'avocado.bmp'",1,"Arrythmic",6,1048,"Include"
"JW2019_e1","JW2019_e1_2",1,"'can.bmp'",1,"Arrythmic",6,192,"Include"
"JW2019_e1","JW2019_e1_2",1,"'viola.bmp'",1,"Arrythmic",6,835,"Include"
"JW2019_e1","JW2019_e1_2",1,"'computer.bmp'",1,"Arrythmic",6,1140,"Include"
"JW2019_e1","JW2019_e1_2",1,"'cap.bmp'",1,"Arrythmic",6,419,"Include"
"JW2019_e1","JW2019_e1_2",1,"'camel.bmp'",1,"Arrythmic",6,1136,"Include"
"JW2019_e1","JW2019_e1_2",1,"'pencil.bmp'",1,"Arrythmic",6,1204,"Include"
"JW2019_e1","JW2019_e1_2",1,"'bucket.bmp'",1,"Arrythmic",6,703,"Include"
"JW2019_e1","JW2019_e1_2",1,"'lighter.bmp'",1,"Arrythmic",6,1122,"Include"
"JW2019_e1","JW2019_e1_2",1,"'can_opener.bmp'",1,"Arrythmic",6,1385,"Include"
"JW2019_e1","JW2019_e1_2",1,"'jeans.bmp'",1,"Arrythmic",6,1745,"Include"
"JW2019_e1","JW2019_e1_2",1,"'tape_measure.bmp'",1,"Arrythmic",6,866,"Include"
"JW2019_e1","JW2019_e1_2",1,"'deer.bmp'",1,"Arrythmic",6,897,"Include"
"JW2019_e1","JW2019_e1_2",1,"'oboe.bmp'",1,"Arrythmic",6,333,"Include"
"JW2019_e1","JW2019_e1_2",1,"'train.bmp'",1,"Arrythmic",5,863,"Include"
"JW2019_e1","JW2019_e1_2",1,"'sock.bmp'",1,"Arrythmic",6,1049,"Include"
