"exp","id","isold","condition1","condition2","rating","RT","excluding"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,2664,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",8,1177,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",5,1576,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,1466,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,1558,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1120,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,1351,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",4,1511,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",5,1534,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1328,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1281,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",5,1281,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,1385,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,1127,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,3009,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",5,936,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1304,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,1177,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1534,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,1293,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,1243,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",6,1634,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,981,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,1438,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",3,1924,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",3,3172,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,2530,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",6,1477,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",5,1880,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1558,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",6,1316,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",5,1946,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1028,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,982,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",8,1500,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",6,1634,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,2360,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",6,1085,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",3,1709,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,1067,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",6,1334,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",5,1093,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1052,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",6,1615,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",3,1962,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",5,1125,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",6,1500,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",5,1227,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1051,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,1097,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1235,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",6,3068,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,1393,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",6,1081,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",5,1255,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",3,1786,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1331,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",6,1339,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",5,1277,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",3,1716,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",3,1237,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1215,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",5,1143,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1120,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",6,2422,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,963,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,1032,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",6,1054,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1024,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","HighF",5,1512,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1351,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,1316,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1458,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,1765,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",8,1063,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1461,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1096,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",4,1212,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Long","LowF",8,1547,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",3,1777,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1539,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",4,1259,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,2088,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",8,786,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","LowF",5,2245,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","HighF",8,786,"Include"
"GKH1999_e1","GKH1999_e1_26",1,"Short","LowF",5,900,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,2549,"Include"
"GKH1999_e1","GKH1999_e1_26",0,"New","HighF",5,1927,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,5495,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,1500,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,4055,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",1,827,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,896,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",8,796,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",1,1165,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,942,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",1,2054,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",1,2027,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",8,1023,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,803,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",8,911,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,656,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,804,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",8,2731,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",8,737,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,2080,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,1030,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",1,965,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,711,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",8,700,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",8,894,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",8,2087,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",1,1018,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",5,3781,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",5,3661,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,3865,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",8,1096,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,1111,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,827,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,1150,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",8,1003,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",8,918,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,694,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",1,1496,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,753,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",8,980,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",8,1010,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",4,2614,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,773,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",4,3235,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",4,2853,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",1,3842,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",5,1453,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",5,1330,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",4,1653,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,1649,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",1,831,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,962,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",8,1150,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",1,834,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",8,796,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",8,1749,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",4,1991,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,1303,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",5,1453,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,910,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",5,1458,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",8,1827,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,1315,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",8,1419,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,2172,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",4,2754,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",4,915,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",4,1515,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",4,1215,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",5,2623,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",5,2692,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,819,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",1,900,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",1,1173,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",5,1181,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",5,2946,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",1,1095,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",5,2077,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",8,949,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",1,2007,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,1357,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",1,869,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,919,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,1358,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",8,965,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",5,2203,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,1072,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,850,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",1,893,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",8,908,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,1638,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",1,735,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,1750,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,3598,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",4,4386,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,2366,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,781,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",8,1188,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,1827,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",8,950,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",5,2499,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",5,6063,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,1188,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",1,1289,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",8,935,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,876,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",1,1196,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",1,693,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,896,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",5,1173,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",1,865,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",8,1003,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,1295,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,1134,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",5,2723,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,680,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,2050,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,1111,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",1,692,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,880,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,1731,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",1,1134,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",1,1527,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",1,1896,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,1296,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",8,1104,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",5,1926,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,703,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,924,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,1181,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,834,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,1692,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,2220,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",1,974,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",1,1312,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",8,804,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,787,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,1384,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,2077,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",4,2012,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",5,1584,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",5,1260,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,911,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,788,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",8,4355,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,2572,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,1620,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,2359,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",5,6029,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,3820,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,970,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,719,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",5,2058,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",8,1458,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",5,2803,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",1,1604,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,943,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,1339,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",5,1203,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",1,726,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",5,3116,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",5,1354,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",1,819,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,647,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",8,1423,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",1,6167,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",1,1265,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",4,1888,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,1280,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,758,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",8,1904,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",1,672,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",4,945,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",4,2785,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",4,1146,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,2227,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,1581,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,1204,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",1,1412,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,946,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",1,761,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",1,758,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,1428,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,812,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",5,1369,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",5,1261,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,634,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",5,3255,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,727,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,1335,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,2262,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,6068,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",5,1042,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",8,2612,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",4,1918,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",5,1884,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,2182,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,2724,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,711,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,1454,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,2613,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",5,2220,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",5,1608,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",1,1004,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,1570,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,831,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,919,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,1477,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,762,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,646,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",8,1104,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,857,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",1,807,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,1131,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,3210,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,1104,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,1754,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,1658,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",5,1646,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,1373,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",8,912,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,2246,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,1335,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,3836,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",1,2909,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",1,1496,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",5,2778,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,889,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,762,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",5,1597,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,1419,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,808,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,812,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",8,1219,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","HighF",1,860,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,1573,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,1662,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",8,1866,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","LowF",8,849,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,1207,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,1131,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",1,881,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,901,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",4,1874,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",1,865,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,1046,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",8,1454,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",1,996,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",1,1801,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",5,2797,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,1050,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Long","LowF",8,1062,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,841,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,877,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,697,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,766,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",1,1320,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","HighF",5,1304,"Include"
"GKH1999_e1","GKH1999_e1_27",0,"New","LowF",1,819,"Include"
"GKH1999_e1","GKH1999_e1_27",1,"Short","HighF",1,1774,"Include"
